City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
223,Pandan,PH,2022-08-11 02:58:27,14.0453,124.1694,86.07,64,70,2.15,broken clouds
224,Dickinson,US,2022-08-11 02:58:27,29.4608,-95.0513,75.31,88,20,3.44,light rain
225,Kijang,KR,2022-08-11 02:58:28,35.2442,129.2139,87.53,85,100,11.61,moderate rain
226,Praia Da Vitoria,PT,2022-08-11 02:58:28,38.7333,-27.0667,71.85,78,75,8.72,broken clouds
227,Pachino,IT,2022-08-11 02:58:28,36.7186,15.0907,76.17,75,7,4.27,clear sky
228,Godda,IN,2022-08-11 02:58:29,24.8333,87.2167,81.5,81,93,20.78,overcast clouds
229,Floro,NO,2022-08-11 02:58:29,61.5996,5.0328,60.22,100,100,13.8,moderate rain
230,Lerwick,GB,2022-08-11 02:58:29,60.1545,-1.1494,55.4,94,100,11.25,light rain
231,Alofi,NU,2022-08-11 02:58:30,-19.0595,-169.9187,80.49,65,40,10.36,scattered clouds
232,Codrington,AU,2022-08-11 02:58:30,-38.2667,141.9667,56.21,66,95,18.81,overcast clouds
233,Mehamn,NO,2022-08-11 02:58:30,71.0357,27.8492,57.15,88,20,2.3,light rain
234,Katsuura,JP,2022-08-11 02:56:02,35.1333,140.3,83.91,79,33,19.55,scattered clouds
235,Vallentuna,SE,2022-08-11 02:58:31,59.5344,18.0776,65.79,81,0,11.5,clear sky
236,Arica,CL,2022-08-11 02:58:31,-18.475,-70.3042,59.23,77,100,4.61,overcast clouds
237,Hami,CN,2022-08-11 02:58:32,42.8,93.45,95.38,15,99,5.06,overcast clouds
238,Petropavlovsk-Kamchatskiy,RU,2022-08-11 02:58:32,53.0452,158.6483,66.79,60,75,4.47,broken clouds
239,Aklavik,CA,2022-08-11 02:58:32,68.2191,-135.0107,61.3,41,96,8.16,overcast clouds
240,Felipe Carrillo Puerto,MX,2022-08-11 02:58:33,19.5833,-88.05,75.83,98,100,2.66,overcast clouds
241,Naze,JP,2022-08-11 02:58:33,28.3667,129.4833,86.92,71,100,1.72,overcast clouds
242,Pacific Grove,US,2022-08-11 02:58:33,36.6177,-121.9166,72.45,83,0,3.0,clear sky
243,Boromo,BF,2022-08-11 02:58:33,11.75,-2.9333,74.48,90,68,5.7,broken clouds
244,Mjolby,SE,2022-08-11 02:58:34,58.326,15.1237,60.08,83,26,10.27,scattered clouds
245,Buritis,BR,2022-08-11 02:58:34,-15.6178,-46.4233,70.88,57,75,5.77,broken clouds
246,Aksha,RU,2022-08-11 02:58:34,50.2814,113.2867,66.25,43,100,7.81,overcast clouds
247,Celestun,MX,2022-08-11 02:58:35,20.8667,-90.4,75.74,90,97,5.06,overcast clouds
248,Horsham,GB,2022-08-11 02:55:58,51.064,-0.3272,65.8,87,0,1.14,clear sky
249,Novo Cruzeiro,BR,2022-08-11 02:58:35,-17.4681,-41.8753,64.87,49,95,3.02,overcast clouds
250,Longyearbyen,SJ,2022-08-11 02:58:35,78.2186,15.6401,48.04,71,75,17.27,broken clouds
251,Dumas,US,2022-08-11 02:58:36,35.8656,-101.9732,78.94,65,0,0.0,clear sky
252,Kyren,RU,2022-08-11 02:58:36,51.6828,102.1408,69.82,54,2,0.34,clear sky
253,Stokmarknes,NO,2022-08-11 02:58:36,68.5646,14.9108,55.38,76,100,17.27,overcast clouds
254,Valparaiso,CL,2022-08-11 02:58:37,-33.0393,-71.6273,52.48,97,0,4.61,clear sky
255,Tuktoyaktuk,CA,2022-08-11 02:58:37,69.4541,-133.0374,46.53,84,100,13.27,light rain
256,Kushima,JP,2022-08-11 02:58:37,31.4583,131.2333,90.79,59,59,5.79,broken clouds
257,Puerto Madero,MX,2022-08-11 02:58:38,14.7208,-92.4215,78.1,76,100,6.91,overcast clouds
258,Umm Bab,QA,2022-08-11 02:58:38,25.2142,50.8072,91.47,72,100,12.48,overcast clouds
259,Kloulklubed,PW,2022-08-11 02:58:38,7.0419,134.2556,83.71,68,48,1.86,scattered clouds
