City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
524,Jambi,ID,2022-08-16 19:35:50,-1.6,103.6167,74.23,96,81,3.11,broken clouds
525,Tecpan,GT,2022-08-16 19:35:51,14.7623,-90.9947,66.88,74,91,4.21,overcast clouds
526,Caborca,MX,2022-08-16 19:35:51,30.5838,-111.101,89.01,44,61,6.67,broken clouds
527,Lasem,ID,2022-08-16 19:35:52,-6.6922,111.4527,75.96,84,49,7.72,scattered clouds
528,Dingle,PH,2022-08-16 19:35:36,10.9995,122.6711,75.09,91,100,4.03,light rain
529,Coracao De Jesus,BR,2022-08-16 19:35:53,-16.6853,-44.365,83.82,23,2,4.36,clear sky
530,Youghal,IE,2022-08-16 19:35:53,51.95,-7.8506,61.81,66,90,16.2,overcast clouds
531,Maragogi,BR,2022-08-16 19:35:54,-9.0122,-35.2225,75.07,76,3,9.82,clear sky
532,Linjiang,CN,2022-08-16 19:35:54,41.8069,126.9078,57.45,96,0,2.06,clear sky
533,Manokwari,ID,2022-08-16 19:35:54,-0.8667,134.0833,76.55,83,98,4.88,overcast clouds
534,Along,IN,2022-08-16 19:35:55,28.1667,94.7667,75.0,99,72,1.05,broken clouds
535,Barinitas,VE,2022-08-16 19:35:55,8.7622,-70.4111,81.88,64,25,2.59,scattered clouds
536,Kuala Terengganu,MY,2022-08-16 19:33:33,5.3302,103.1408,78.75,94,20,5.01,few clouds
537,Zarubino,RU,2022-08-16 19:35:56,42.63,131.0922,66.4,84,0,6.6,clear sky
538,Luz,BR,2022-08-16 19:35:56,-19.8014,-45.6856,83.91,24,0,9.84,clear sky
539,Skjervoy,NO,2022-08-16 19:35:57,70.0311,20.9714,62.6,90,82,4.36,broken clouds
540,Itarema,BR,2022-08-16 19:35:57,-2.9248,-39.9167,79.88,66,7,18.25,clear sky
541,Acapulco,MX,2022-08-16 19:35:58,16.8634,-99.8901,87.62,62,75,8.05,broken clouds
542,Shitkino,RU,2022-08-16 19:35:58,56.3703,98.3543,49.17,98,100,9.04,light rain
543,Bluefield,US,2022-08-16 19:35:58,37.2698,-81.2223,71.17,78,86,1.99,overcast clouds
544,Yemtsa,RU,2022-08-16 19:35:59,63.0734,40.3329,63.14,88,20,3.02,few clouds
545,California City,US,2022-08-16 19:32:51,35.1258,-117.9859,101.05,11,0,5.75,clear sky
546,Baraki Barak,AF,2022-08-16 19:36:00,33.9675,68.9486,73.22,52,100,4.65,overcast clouds
547,Rach Gia,VN,2022-08-16 19:36:01,10.0167,105.0833,80.69,81,98,8.7,overcast clouds
548,Tonj,SS,2022-08-16 19:36:01,7.2737,28.6822,70.66,97,100,4.47,overcast clouds
549,Finale Ligure,IT,2022-08-16 19:36:01,44.1695,8.3436,79.74,84,24,5.01,few clouds
550,Tambun,ID,2022-08-16 19:36:02,-6.2641,107.0712,79.48,89,67,3.04,broken clouds
551,Bontang,ID,2022-08-16 19:36:03,0.1333,117.5,76.69,90,100,6.67,overcast clouds
552,Kawalu,ID,2022-08-16 19:36:06,-7.3817,108.2082,71.64,98,100,1.01,overcast clouds
553,Esmeraldas,BR,2022-08-16 19:36:08,-19.7625,-44.3139,86.11,28,0,1.92,clear sky
554,Ruza,RU,2022-08-16 19:36:09,55.699,36.1952,65.52,70,36,5.68,scattered clouds
555,Beira,MZ,2022-08-16 19:36:09,-19.8436,34.8389,66.29,77,20,8.05,few clouds
556,Marfino,RU,2022-08-16 19:36:09,55.7028,37.3822,75.45,47,0,8.95,clear sky
557,Bow Island,CA,2022-08-16 19:36:10,49.8668,-111.3684,88.86,30,6,3.44,clear sky
558,Goundam,ML,2022-08-16 19:36:12,16.4145,-3.6708,88.57,45,29,8.03,scattered clouds
559,Cidreira,BR,2022-08-16 19:36:13,-30.1811,-50.2056,56.86,79,100,6.02,overcast clouds
560,Sola,VU,2022-08-16 19:36:14,-13.8833,167.55,79.72,79,46,11.77,scattered clouds
561,Vestmannaeyjar,IS,2022-08-16 19:36:14,63.4427,-20.2734,50.99,76,75,8.05,broken clouds
562,Birao,CF,2022-08-16 19:36:15,10.2849,22.7882,69.39,98,100,5.88,overcast clouds
563,Princeton,US,2022-08-16 19:33:41,25.5384,-80.4089,92.98,83,100,16.11,light rain
564,Maningrida,AU,2022-08-16 19:36:16,-12.0667,134.2667,57.25,76,64,9.13,broken clouds
565,Lao Cai,VN,2022-08-16 19:36:17,22.4833,103.95,77.47,94,99,0.76,overcast clouds
566,Labuhan,ID,2022-08-16 19:36:17,-6.8844,112.2051,76.78,86,17,6.8,few clouds
567,Mollendo,PE,2022-08-16 19:36:18,-17.0231,-72.0147,60.91,79,97,7.9,overcast clouds
568,La Baule-Escoublac,FR,2022-08-16 19:36:18,47.2922,-2.364,67.66,87,75,6.91,broken clouds
569,Santa Isabel Do Rio Negro,BR,2022-08-16 19:36:20,-0.4139,-65.0192,85.44,62,100,1.41,overcast clouds
570,Catalina,US,2022-08-16 19:36:28,32.5056,-110.9211,96.1,40,71,3.0,broken clouds
571,Brazzaville,CG,2022-08-16 19:33:37,-4.2658,15.2832,83.35,33,99,3.31,overcast clouds
572,Marawi,PH,2022-08-16 19:36:28,7.9986,124.2928,68.27,93,100,3.44,overcast clouds
573,Port Keats,AU,2022-08-16 19:36:29,-14.25,129.55,61.38,23,32,6.73,scattered clouds
574,Leshukonskoye,RU,2022-08-16 19:36:29,64.8989,45.7622,55.4,94,79,4.18,broken clouds
575,Conceicao Do Araguaia,BR,2022-08-16 19:36:30,-8.2578,-49.2647,96.76,18,0,3.67,clear sky
576,Umm Kaddadah,SD,2022-08-16 19:36:30,13.6017,26.6876,87.82,44,84,7.96,light rain
577,Quesnel,CA,2022-08-16 19:36:31,52.9999,-122.5029,68.5,73,75,2.3,broken clouds
578,Mehran,IR,2022-08-16 19:36:32,33.1222,46.1646,97.9,10,16,14.25,few clouds
579,Mnogovershinnyy,RU,2022-08-16 19:36:33,53.9353,139.9242,53.38,83,15,3.85,few clouds
580,Hargeysa,SO,2022-08-16 19:36:33,9.56,44.065,74.7,52,93,18.21,overcast clouds
581,Cap-Aux-Meules,CA,2022-08-16 19:36:33,47.3821,-61.8597,73.45,78,75,10.36,broken clouds
582,Venado,MX,2022-08-16 19:36:34,22.9333,-101.0833,74.43,56,100,10.92,overcast clouds
583,Lompoc,US,2022-08-16 19:32:05,34.6391,-120.4579,89.74,59,0,11.5,clear sky
584,Copiapo,CL,2022-08-16 19:36:36,-27.3667,-70.3333,60.49,23,0,7.2,clear sky
585,Juigalpa,NI,2022-08-16 19:36:39,12.1063,-85.3645,85.91,66,40,9.22,scattered clouds
586,Massakory,TD,2022-08-16 19:36:41,12.996,15.7293,75.97,82,56,9.55,broken clouds
587,Port Shepstone,ZA,2022-08-16 19:36:41,-30.7414,30.455,61.99,60,38,5.68,scattered clouds
588,Harnosand,SE,2022-08-16 19:36:42,62.6323,17.9379,68.02,95,100,5.3,overcast clouds
589,Awbari,LY,2022-08-16 19:36:44,26.5921,12.7805,93.79,16,0,8.88,clear sky
590,Mahon,ES,2022-08-16 19:36:44,39.8885,4.2658,81.16,83,40,9.22,scattered clouds
591,Cairns,AU,2022-08-16 19:32:14,-16.9167,145.7667,57.15,67,1,1.14,clear sky
592,Omboue,GA,2022-08-16 19:36:44,-1.5746,9.2618,72.01,80,7,7.36,clear sky
593,Ndjole,GA,2022-08-16 19:36:45,-0.1783,10.7649,76.8,69,9,5.48,clear sky
594,Talaya,RU,2022-08-16 19:36:45,61.3833,152.75,46.89,96,100,2.95,light rain
595,Itanhandu,BR,2022-08-16 19:36:46,-22.2958,-44.9347,74.21,44,2,3.8,clear sky
596,Batetskiy,RU,2022-08-16 19:36:46,58.6461,30.3027,67.78,71,10,5.5,clear sky
597,Bolobo,CD,2022-08-16 19:36:47,-2.1667,16.2333,77.95,43,10,2.24,clear sky
598,Popondetta,PG,2022-08-16 19:36:47,-8.7537,148.2534,73.02,89,18,2.28,few clouds
599,Roma,US,2022-08-16 19:32:03,43.2128,-75.4557,84.69,43,20,5.75,few clouds
600,Torbay,CA,2022-08-16 19:36:48,47.6666,-52.7314,63.28,88,100,10.36,overcast clouds
601,Nioro,GM,2022-08-16 19:36:49,13.35,-15.75,80.85,84,77,9.26,light rain
602,Abu Dhabi,AE,2022-08-16 19:36:49,24.4667,54.3667,93.31,76,100,3.44,overcast clouds
603,Lannion,FR,2022-08-16 19:36:50,48.75,-3.4167,66.74,95,0,6.91,clear sky
604,Nadym,RU,2022-08-16 19:36:50,65.5333,72.5167,45.77,73,100,17.74,overcast clouds
605,San Policarpo,PH,2022-08-16 19:36:51,12.1791,125.5072,78.49,85,100,4.99,overcast clouds
606,Piterka,RU,2022-08-16 19:36:51,50.6803,47.4454,80.69,27,100,16.22,overcast clouds
607,Sao Jose Da Coroa Grande,BR,2022-08-16 19:36:52,-8.8978,-35.1478,75.72,74,5,10.13,clear sky
608,Moose Factory,CA,2022-08-16 19:32:59,51.2585,-80.6094,75.2,50,0,10.36,clear sky
609,Umea,SE,2022-08-16 19:36:53,63.8284,20.2597,69.73,83,0,5.75,clear sky
610,Oistins,BB,2022-08-16 19:36:53,13.0667,-59.5333,87.89,66,20,16.11,few clouds
611,Daru,PG,2022-08-16 19:36:54,-9.0763,143.2092,74.44,83,19,8.39,few clouds
612,Elmadag,TR,2022-08-16 19:36:54,39.9208,33.2308,73.35,40,0,4.76,clear sky
613,Arlit,NE,2022-08-16 19:36:55,18.7369,7.3853,89.78,39,61,5.21,broken clouds
614,Ekimchan,RU,2022-08-16 19:36:55,53.0667,132.9667,53.51,91,100,3.47,overcast clouds
615,Fukue,JP,2022-08-16 19:36:56,32.6881,128.8419,82.06,87,100,20.96,overcast clouds
616,Karakulino,RU,2022-08-16 19:36:56,56.012,53.7067,67.46,54,100,1.77,overcast clouds
617,Palimbang,PH,2022-08-16 19:36:57,6.2106,124.1894,78.1,86,100,3.09,light rain
618,Trail,CA,2022-08-16 19:36:57,49.0998,-117.7022,91.69,21,83,4.27,broken clouds
619,Rawson,AR,2022-08-16 19:33:29,-43.3002,-65.1023,51.35,30,18,19.6,few clouds
620,Rosarito,MX,2022-08-16 19:36:58,32.3333,-117.0333,93.24,67,20,8.68,few clouds
621,Uppsala,SE,2022-08-16 19:36:59,60.0,17.75,74.64,69,11,9.22,few clouds
622,Chaiya,TH,2022-08-16 19:37:00,9.3862,99.1986,81.18,86,98,5.57,overcast clouds
623,Bathurst,AU,2022-08-16 19:37:00,-33.4166,149.5806,41.72,97,0,3.09,light snow
624,Laela,TZ,2022-08-16 19:37:01,-8.5667,32.05,63.57,41,20,4.79,few clouds
625,Saint-Pierre,RE,2022-08-16 19:37:01,-21.3393,55.4781,67.28,67,0,5.75,clear sky
626,Dangriga,BZ,2022-08-16 19:37:02,16.9692,-88.2321,84.79,71,44,13.31,scattered clouds
627,Pronsk,RU,2022-08-16 19:37:03,54.1048,39.6092,72.07,46,97,13.47,overcast clouds
628,Yerbogachen,RU,2022-08-16 19:37:03,61.2767,108.0108,50.27,95,100,8.41,light rain
629,Mitsamiouli,KM,2022-08-16 19:37:04,-11.3847,43.2844,75.22,77,17,3.89,few clouds
630,Sundarnagar,IN,2022-08-16 19:37:04,31.5333,76.8833,73.62,94,97,2.51,overcast clouds
631,Dickinson,US,2022-08-16 19:37:05,29.4608,-95.0513,99.07,61,40,6.91,scattered clouds
632,Caxito,AO,2022-08-16 19:37:06,-8.5785,13.6643,69.64,86,2,2.8,clear sky
633,Bagdarin,RU,2022-08-16 19:37:06,54.4333,113.6,43.77,72,17,3.2,few clouds
634,Harper,LR,2022-08-16 19:37:07,4.375,-7.7169,74.64,80,100,8.43,overcast clouds
635,Soyo,AO,2022-08-16 19:37:08,-6.1349,12.3689,70.68,86,12,8.37,few clouds
636,Gwadar,PK,2022-08-16 19:37:08,25.1216,62.3254,82.96,78,100,7.76,overcast clouds
637,Creel,MX,2022-08-16 19:37:09,27.75,-107.6333,71.89,47,89,9.66,overcast clouds
638,Santiago,CL,2022-08-16 19:34:58,-33.4569,-70.6483,54.86,73,100,3.44,light rain
639,Dumas,US,2022-08-16 19:32:10,35.8656,-101.9732,87.62,51,0,0.0,clear sky
640,Hilotongan,PH,2022-08-16 19:37:10,11.144,123.6426,82.81,75,100,8.08,overcast clouds
641,Padang,ID,2022-08-16 19:37:11,-0.9492,100.3543,77.11,86,92,3.67,overcast clouds
642,Hokitika,NZ,2022-08-16 19:37:11,-42.7167,170.9667,55.08,95,100,8.03,moderate rain
643,Tura,IN,2022-08-16 19:37:11,25.5198,90.2201,76.24,81,68,2.89,broken clouds
644,Batagay,RU,2022-08-16 19:37:12,67.6333,134.6333,56.91,76,9,1.97,clear sky
645,Yulara,AU,2022-08-16 19:37:12,-25.2406,130.9889,49.64,34,3,4.79,clear sky
646,Mauganj,IN,2022-08-16 19:37:13,24.6833,81.8833,77.45,82,0,6.98,clear sky
647,Pathalgaon,IN,2022-08-16 19:37:13,22.5667,83.4667,72.88,89,1,3.98,clear sky
648,Prado,BR,2022-08-16 19:37:14,-17.3411,-39.2208,73.54,66,9,8.14,clear sky
649,Lubumbashi,CD,2022-08-16 19:37:15,-11.6609,27.4794,65.39,38,5,5.3,clear sky
650,Alta Floresta,BR,2022-08-16 19:37:15,-9.8756,-56.0861,96.62,32,20,4.61,smoke
651,Nushki,PK,2022-08-16 19:37:16,29.5542,66.0215,84.25,50,99,4.7,overcast clouds
652,Shieli,KZ,2022-08-16 19:37:17,44.1667,66.75,80.2,25,0,14.7,clear sky
653,Lasa,IT,2022-08-16 19:37:17,46.6166,10.7002,63.97,89,30,3.36,scattered clouds
654,Payakumbuh,ID,2022-08-16 19:37:18,-0.2202,100.6308,70.3,94,98,3.06,overcast clouds
655,Bolu,TR,2022-08-16 19:37:18,40.6667,31.5833,64.98,78,0,2.39,clear sky
656,Kathu,TH,2022-08-16 19:37:19,7.9178,98.3332,86.76,83,100,15.59,overcast clouds
657,Dabola,GN,2022-08-16 19:37:19,10.75,-11.1167,72.43,96,100,3.24,light rain
658,Yanam,IN,2022-08-16 19:37:19,16.7333,82.2167,77.76,91,50,3.49,scattered clouds
659,Syamzha,RU,2022-08-16 19:37:20,60.0158,41.0614,66.81,77,100,3.78,overcast clouds
660,Port-Gentil,GA,2022-08-16 19:37:21,-0.7193,8.7815,75.16,83,20,4.61,few clouds
661,Nuevo Progreso,MX,2022-08-16 19:37:21,23.1667,-97.95,90.9,57,63,8.01,broken clouds
662,Yaan,NG,2022-08-16 19:37:04,7.3833,8.5667,73.02,84,97,3.11,overcast clouds
663,Siirt,TR,2022-08-16 19:37:21,37.9326,41.9403,79.12,16,0,3.49,clear sky
664,Ballina,AU,2022-08-16 19:37:22,-28.8667,153.5667,44.78,86,23,8.99,few clouds
665,Muravlenko,RU,2022-08-16 19:37:22,63.7898,74.523,44.55,82,100,14.9,overcast clouds
666,Makat,KZ,2022-08-16 19:37:23,47.6469,53.3463,89.13,18,15,20.18,few clouds
667,Waounde,SN,2022-08-16 19:37:24,15.2637,-12.8682,87.31,61,36,11.36,light rain
668,Namatanai,PG,2022-08-16 19:37:24,-3.6667,152.4333,78.28,82,76,7.0,broken clouds
669,Port Macquarie,AU,2022-08-16 19:37:25,-31.4333,152.9167,41.9,81,0,10.04,clear sky
670,Guacui,BR,2022-08-16 19:37:26,-20.7756,-41.6794,77.79,35,0,3.8,clear sky
671,Sume,BR,2022-08-16 19:37:26,-7.6717,-36.88,76.3,52,16,17.52,few clouds
672,Southbridge,US,2022-08-16 19:37:29,42.0751,-72.0334,81.68,50,100,5.01,overcast clouds
673,Buraydah,SA,2022-08-16 19:37:29,26.326,43.975,97.25,11,0,8.72,clear sky
674,Sayyan,YE,2022-08-16 19:37:30,15.1718,44.3244,66.92,60,72,3.65,broken clouds
675,Najran,SA,2022-08-16 19:37:30,17.4924,44.1277,88.45,31,39,3.33,scattered clouds
676,Springbok,ZA,2022-08-16 19:37:32,-29.6643,17.8865,46.36,56,92,4.29,overcast clouds
677,Orapa,BW,2022-08-16 19:37:32,-21.2833,25.3667,62.31,23,3,5.17,clear sky
678,Gold Coast,AU,2022-08-16 19:34:16,-28.0,153.4333,53.67,84,8,8.05,clear sky
679,Avera,US,2022-08-16 19:37:33,33.194,-82.5271,83.71,62,99,7.63,overcast clouds
680,Mandalgovi,MN,2022-08-16 19:37:33,45.7625,106.2708,69.87,20,100,5.68,overcast clouds
681,Port Augusta,AU,2022-08-16 19:37:35,-32.5,137.7667,47.91,78,72,9.64,broken clouds
682,Anloga,GH,2022-08-16 19:37:35,5.7947,0.8973,73.47,83,93,9.78,overcast clouds
683,Qarqin,AF,2022-08-16 19:37:36,37.4185,66.0436,85.66,17,0,4.88,clear sky
684,Uyuni,BO,2022-08-16 19:37:36,-20.4597,-66.825,48.79,9,3,16.11,clear sky
